UID,species,RL,dB_20kHz,dB_30kHz,dB_40kHz,dB_50kHz,dB_60kHz,dB_70kHz
13001962,X045,119.9344573,131.0587602,129.6285623,123.8366246,122.7212384,121.0312573,118.9572878
13001963,X045,116.3591049,115.0050808,118.3498507,119.8873308,117.5762902,109.458852,107.5946671
13001980,X045,118.5535029,133.2700558,127.4292992,116.0793251,125.196018,120.9031637,110.7475935
13001987,X045,113.6360167,134.1534079,116.7610627,116.8492416,125.9947551,117.5234977,115.1391164
13001991,X045,120.2607498,125.3658072,133.3068588,119.0108039,121.5616034,112.1895153,106.6183405
13001995,X045,115.5502151,137.832707,124.5846349,123.3223205,116.8932166,121.7090249,111.706439
13001998,X045,121.9308817,137.3556591,123.6300746,128.9646476,126.6155155,127.8067945,122.0470659
13002007,X045,116.6350041,130.5759264,122.525922,118.1238428,119.3800836,111.7649477,105.3163725
13002011,X045,114.764046,133.9833403,124.5762401,118.7199772,118.0598353,122.6310228,106.2554281
13002013,X045,110.7442023,122.8467947,125.9564599,117.6629887,111.7007351,118.9099387,107.5337381
13002015,X045,120.0624522,131.5915189,126.611306,116.520643,119.1694135,131.856599,112.8245187
13002018,X045,120.7954458,136.467877,126.7667774,119.076675,104.0141703,102.716015,106.0397681
13002024,X045,117.0830824,138.1703542,114.8596013,119.874341,118.1056966,120.4713635,108.3536233
13002031,X045,131.9693845,147.7577032,146.1315681,143.0774185,133.0676965,131.2854045,118.4562432
13002034,X045,122.4795908,126.6000108,111.2794522,123.8954657,119.7812693,116.2347385,118.8518555
13002036,X045,117.8332186,127.3404729,122.1481211,124.8258112,126.597753,124.3948563,106.890723
13002041,X045,119.2922755,132.6952274,127.0859642,113.0708209,116.0921985,120.7302658,106.5039421
13002044,X045,116.7191502,134.4719377,127.5347077,119.9134267,124.4541055,115.5422916,106.5742825
13002072,X045,120.8837874,130.313897,131.9186644,134.0618699,118.3313431,126.3811684,112.1764964
13002080,X045,118.6432045,123.1638891,129.9887735,125.9511736,123.1616825,119.8601975,110.9207317
13002096,X045,114.3776424,130.8856179,126.1112795,124.4313737,112.5769692,114.325878,116.4708777
13002110,X045,119.5720962,121.7484827,129.335551,110.547111,120.4483523,121.2658656,116.7882329
13002120,X045,121.0464354,131.2906545,123.6778964,125.0411523,121.6418387,129.2985131,113.21953
13002121,X045,124.0741075,140.1020293,112.7277616,121.1962326,121.9150413,123.1335441,118.5789719
13002146,X045,113.0392627,121.0147954,115.3102743,111.6193811,119.1852367,110.1263478,99.23682138
13002161,X045,125.4616127,111.9908422,127.6356918,128.8470707,120.9155617,121.8918533,114.1986023
13002163,X045,120.8673674,115.4760284,127.7907144,126.9186104,107.1965583,121.4337768,111.9587417
13002165,X045,126.6465944,132.8222146,137.8610979,122.5455186,128.4581057,124.7801747,107.2270023
13002175,X045,116.1676012,130.0152098,120.7912972,122.7981251,121.0804287,118.5329992,103.3522691
13002178,X045,111.6065024,122.7049053,125.8533095,127.1185756,123.0481707,118.4157863,103.3452083
13002183,X045,118.1601933,130.468027,111.6165682,123.145849,124.2030606,120.9723932,107.6148549
13002196,X045,117.2665738,138.70434,129.2118004,121.9049934,112.4010153,122.9673657,109.4005394
13002199,X045,119.2981247,130.2972645,128.2087885,126.7661295,123.8136525,107.8656759,114.4855109
13002205,X045,121.1155179,133.2899244,120.2411553,117.1156892,124.3046367,120.501683,115.8137734
13002206,X045,118.4750218,137.3833151,129.7245916,126.3180716,122.7795811,116.9208301,92.48766116
13002227,X045,118.7679143,115.4311998,129.4861748,124.9690207,123.2099177,101.8246589,114.7887751
13002229,X045,115.8697293,128.6371796,130.5030705,120.9182591,120.940537,116.0447712,111.2370295
13002236,X045,113.1222785,135.5631207,117.3186006,116.345219,113.0975454,118.9349171,114.432934
13002245,X045,111.2665461,126.0617755,125.5437755,120.0060319,121.5169746,113.0416123,111.5479949
13002247,X045,117.7552482,129.5807163,122.556659,125.0071001,126.140623,117.7129545,111.165382
13002249,X045,119.4090924,130.6913787,131.2448678,115.3078586,125.9395449,126.4820185,102.0156648
13002250,X045,119.6884548,132.1302553,109.6379317,123.1276563,121.8334813,113.2831978,108.883995
13002267,X045,123.4487041,127.1712673,132.5847535,138.0113909,126.7683771,111.7671544,109.7237205
13002270,X045,112.096822,127.439858,118.7051247,116.4668201,113.1777898,121.0047909,110.1186839
13002271,X045,111.0050074,127.9157451,124.1028105,115.4186556,116.7652628,118.4192644,111.1694154
13002272,X045,118.4571602,135.2932982,127.6680051,130.0977387,121.4316112,122.0086183,107.9003617
13002278,X045,109.1205392,131.3660556,124.5190877,98.99935458,126.6485178,120.8223815,114.738369
13002301,X045,115.3158373,130.3426122,127.6983488,133.0209213,118.1433107,121.0551858,100.8572845
13002307,X045,118.6022024,128.8577493,133.9237614,125.9857799,129.2271651,118.4264406,103.6369226
13002309,X045,106.2642622,123.1476469,121.1442196,123.2001898,113.3200492,119.3788269,105.20688
13002312,X045,120.3644601,135.4779481,130.3512998,125.5304393,127.2287439,118.7689779,110.9434098
13002316,X045,111.7249707,128.7721448,126.2431548,119.5617059,125.0562841,121.6468398,115.4652314
13002334,X045,111.1119762,127.646361,124.3907187,130.1722503,120.2653395,109.5479005,113.1977492
13002352,X045,115.4729891,129.1716317,132.3536302,124.956762,123.1710659,124.6340126,104.8061863
13002375,X045,119.9053383,121.8124634,127.3112158,121.4590082,122.6972008,118.6338901,113.2970314
13002391,X045,111.2409519,130.8055783,128.9429428,122.2636934,89.20288078,114.0319549,108.71484
13002396,X045,116.8570442,133.3628348,112.2393847,126.5228988,125.3598196,119.0183923,111.3982603
13002405,X045,112.0883018,131.8070572,128.124283,119.0134784,119.9457173,122.1291564,115.0128218
13002408,X045,114.92574,135.796551,122.0886752,120.9341057,125.4786774,126.4654772,100.203962
13002435,X045,109.7450878,133.5237536,125.3818466,114.6919047,122.1554948,119.1901388,112.6579945
13002436,X045,113.5812287,131.8647259,124.8549222,123.4509634,120.9570168,125.3493677,107.9920295
13002440,X045,116.4287494,132.8625644,128.3952182,121.9057839,103.7791445,110.0700067,112.7725313
13002452,X045,118.417683,129.3112225,125.583551,123.4979474,124.5470339,115.0364239,110.6551641
13002465,X045,123.0896507,133.3725582,134.4132086,126.9831099,119.5313631,111.9707703,109.7094309
13002471,X045,116.2675606,132.3047826,126.3137287,118.2340147,114.810495,115.9112512,112.0201205
13002481,X045,120.3909474,136.8934972,130.157813,122.0674327,122.9107438,123.7653792,111.4508664
13002485,X045,113.3701222,126.6108149,126.8852895,122.7365258,121.2991995,124.7916695,107.2870998
13002486,X045,120.3806913,134.1567188,119.5858861,114.3859455,106.5180883,118.2506458,112.6298248
13002490,X045,119.6922618,131.5326499,125.0040723,127.2017235,123.3705711,119.3612912,116.8755618
13002499,X045,118.1685648,125.6364707,122.0108659,123.2226297,119.8077911,115.8365706,108.3955058
13002503,X045,129.0816349,141.5095443,136.1810445,118.8576232,127.6489552,128.3274054,106.9741858
13002504,X045,120.3860612,124.5821555,120.2002499,120.0670615,111.8683123,123.0591129,104.8350908
13002506,X045,120.5280618,126.0839987,133.1228385,123.0607451,128.6000006,108.3228962,112.1209725
13002511,X045,112.4739575,139.4811353,124.3010536,126.9156409,121.4805499,118.0447965,102.4260692
13002525,X045,112.0415455,137.0353082,116.8075944,126.6125168,113.6240527,121.9599465,113.7961387
13002528,X045,114.5370066,123.9045194,112.9459128,122.0655276,121.3239382,119.721758,103.2767504
13002532,X045,117.6142942,132.335853,130.5699011,119.7794956,122.2516821,107.9367891,115.1393825
13002538,X045,118.9751204,131.6972249,129.4992875,129.3274174,113.3392246,113.4000477,111.995998
13002546,X045,122.5978514,120.7307944,129.6326993,124.4918172,118.0287178,113.6101071,115.2230272
13002554,X045,114.964123,115.9314134,121.2289796,125.1256773,127.4881085,124.8361341,114.0755584
13002563,X045,116.6521784,126.1036463,131.6802963,118.8856204,125.4958513,112.7354449,111.9024749
13002594,X045,116.8053938,129.3533163,135.5495427,124.7485604,123.5282356,116.7137977,114.755518
13002596,X045,117.0078685,127.9644486,126.4072115,122.4258437,125.9547235,115.0009889,112.5187482
13002603,X045,120.4210613,140.9205782,132.1936185,122.9776441,107.3135386,126.5849534,92.40995564
13002605,X045,120.1441244,126.2162741,120.1566412,130.0170529,113.6706355,119.635863,111.8542065
13002618,X045,118.9288628,123.4488894,104.572725,115.2253187,121.4234716,119.1870221,106.7775146
13002621,X045,119.5662145,137.0671076,127.3446191,126.2961471,121.260617,120.8334446,118.107734
13002636,X045,122.8787498,132.9050326,129.2421321,120.9745792,126.7399544,121.1749454,124.1510331
13002643,X045,113.0117905,133.4004765,120.5717499,122.384098,121.1946827,125.7617196,112.1503863
13002644,X045,123.3596093,140.8007153,135.1575436,132.5200183,123.8032063,121.8397589,113.4870949
13002654,X045,125.0393714,139.2614922,129.4126785,125.204235,124.4544234,126.769364,111.7885042
13002655,X045,123.2561902,130.8927326,126.9119032,118.6863128,109.231653,124.2320323,115.7396688
13002662,X045,124.3527418,133.1020261,132.3790252,128.2628294,114.0294276,121.5673943,117.0004958
13002665,X045,111.7332155,130.3100794,124.6335012,123.784836,111.1064693,108.3049053,108.3788245
13002666,X045,116.5630946,117.4044519,126.915663,125.154088,121.5245176,120.9702057,104.6125513
13002668,X045,109.1944669,124.400062,125.5133109,120.5487037,114.1172535,116.1198935,113.6800057
13002672,X045,117.6975638,127.8169373,125.638794,121.6430674,122.5548722,118.5251871,98.04593329
13002675,X045,115.9792657,131.8578315,107.4346122,127.6080394,115.9440817,117.3153082,106.5957181
13002690,X045,117.1588512,133.9536535,109.0604545,119.6389016,122.9927746,116.7145753,106.203698
13002691,X045,119.2787592,134.1004523,121.7669472,123.2177701,114.7773246,120.2508959,108.3648556
13002696,X045,119.8586594,133.9615635,117.7244349,98.38348555,124.6422897,117.8869465,117.9673924
13002707,X045,119.8918783,138.0334998,127.368822,124.6970957,127.3796818,123.5274759,107.8602514
13002726,X045,110.7317081,132.426796,104.0439073,122.9601593,120.7774729,114.6793171,110.7131741
13002731,X045,110.3017705,128.6673839,112.9545431,121.7876773,115.0674502,118.7538529,97.35462101
13002734,X045,115.1364021,121.6195242,119.8819709,126.88372,122.0017245,118.7519525,114.1723782
13002737,X045,115.6675271,129.9794564,115.5735501,115.8313011,116.0202001,110.4405938,107.4192124
13002748,X045,119.6089646,130.4956187,126.3744031,120.2427853,124.0973268,122.6533387,116.4817326
13002752,X045,125.8341803,136.5812586,133.291461,125.9060638,128.2426693,120.7141698,102.713204
13002762,X045,114.7124477,130.6268553,122.5440438,117.1952677,119.7737931,119.8475284,118.2178538
13002765,X045,120.1884591,122.04082,131.9117133,124.9668903,120.3412875,118.2170608,107.3953544
13002772,X045,109.3468961,133.0328952,125.4360438,125.8075441,112.8476709,117.3826218,109.0152545
13002777,X045,111.8047022,139.8915871,123.6993694,126.3428584,119.6632643,118.4414636,109.6927587
13002780,X045,114.9533376,135.7582467,116.5664892,127.3092157,117.442246,120.9068626,112.2035484
13002789,X045,118.7509577,128.3518206,129.6071447,129.2114729,123.632215,120.3625221,100.645514
13002794,X045,124.9070922,139.8479659,130.8665465,137.9799427,126.0750305,129.2984494,112.2822741
13002796,X045,113.8042481,130.0318594,123.4660459,111.2347214,125.6237414,124.1136018,99.73293074
13002805,X045,120.0766994,134.031493,126.4440868,122.7189417,116.8800404,108.9045554,98.56336455
13002811,X045,127.3813454,130.1651033,124.3628961,135.2479315,135.9357939,131.9106126,121.6384711
13002812,X045,116.0344213,130.5268766,119.3738814,122.9286875,113.9801584,123.3589967,110.9578634
13002814,X045,116.0491285,138.0985402,132.5517168,120.9357822,116.8197037,109.3764661,99.46996206
13002815,X045,116.0244907,130.1972285,127.2029864,120.5868482,118.5118172,105.8573227,95.54919052
13002823,X045,121.3966635,127.2726245,121.6186703,120.9404584,115.3296663,122.0505571,113.9802216
13002834,X045,120.1536093,138.9971114,123.6848742,126.0117396,123.091663,123.1539026,116.1904405
13002838,X045,123.8498772,130.4467657,127.7018749,132.2064895,121.6793528,115.8070568,114.3220798
13002848,X045,107.5813013,133.3546667,122.7547712,123.1122502,121.4621994,118.1376571,104.4776652
13002854,X045,110.6406124,117.8471455,127.5195174,115.7667208,121.893938,122.4373833,100.4225317
13002855,X045,118.8436855,134.073138,121.3463833,112.9303293,110.5038695,121.3688894,119.8066826
13002856,X045,116.2076608,132.9267621,126.6937017,122.0378531,117.0348646,117.8558352,111.57887
13002865,X045,116.1501974,134.3977437,131.969494,121.8283909,124.7913922,123.2997662,110.6283353
13002887,X045,120.318165,126.5174194,129.6079418,129.1273396,121.6801572,118.1046295,119.2508953
13002900,X045,114.0205557,132.4720109,126.7717218,121.6211294,117.6569601,115.7625484,116.8536299
13002906,X045,115.0481889,102.9063219,111.9049787,120.8722134,109.0581808,118.9843823,111.8357026
13002907,X045,124.3860265,146.0134117,134.5401513,135.353224,127.2827454,133.5784253,117.8523467
13002910,X045,113.0604229,129.0846565,125.0443375,128.0946373,110.4750022,115.7677082,111.7778403
13002911,X045,112.1165698,133.5882147,128.1734451,125.2033178,113.9860454,121.5187768,99.13869631
13002912,X045,113.4908439,121.2307062,116.2419235,125.0818281,115.5750304,114.1789537,101.0462126
13002913,X045,118.2002508,136.2957808,131.610751,123.6501919,121.9405857,114.6870119,108.6189057
13002914,X045,127.611041,131.9421306,143.2442124,129.7232907,134.0329609,126.9144533,114.6155966
13002915,X045,107.5526338,128.4872081,124.4223899,118.4435784,118.0820342,120.5218769,111.2786889
13002917,X045,116.67559,134.7767552,119.9465533,122.5526108,122.0641418,115.6657673,104.1873175
13002919,X045,115.8673311,121.8792949,117.8460626,110.324131,122.6775595,114.6673597,113.961477
13002920,X045,115.5082229,127.255428,122.4660536,120.5378782,115.9155014,102.6431223,109.7862931
13002926,X045,114.289289,133.6587782,131.1570925,127.1196652,106.6726725,119.3165353,115.0978487
13002929,X045,131.0855143,123.7777216,128.3536526,135.2137381,132.4355242,129.0209724,119.2509596
13002930,X045,131.4983008,130.8128204,129.153444,124.6663311,134.9127154,126.3061705,119.6407662
13002931,X045,130.652602,130.4195748,123.5485992,134.5930745,119.9765032,128.7342493,116.2096641
13002933,X045,115.5850715,131.3741384,128.5715936,118.1265906,123.0279704,113.679989,105.9745359
13002938,X045,110.3753271,133.7066963,123.4379178,124.5967982,119.5378556,117.4261119,115.273329
13002946,X045,122.4184656,144.4168456,131.6481136,132.2608968,130.7398782,122.3641942,120.6111216
13002962,X045,120.8274366,131.326837,127.7953696,111.0910122,120.783085,118.1709653,107.2285064
13002963,X045,115.4449875,133.2070633,126.2543812,122.6168686,111.8962712,121.8238805,115.3056186
13002965,X045,118.7606779,131.7687792,126.0138187,127.100625,120.6978574,118.997758,113.3535697
13002980,X045,121.6938457,138.8788028,131.4200037,122.3691383,124.6702536,115.3365606,110.737853
13002983,X045,130.9568286,128.529096,129.9987432,134.5369506,135.3013282,123.831903,115.1697868
13002984,X045,116.9097606,130.3283603,130.3606507,111.2662552,117.6614352,119.9905766,109.1496451
13002985,X045,123.2154508,131.9274226,133.1458064,127.7583809,118.2053316,98.09322253,111.9120773
13002992,X045,114.8215449,127.768614,120.4832168,126.6115901,120.706458,108.732043,106.1072444
13002994,X045,114.9953796,123.12814,124.9029432,119.3932021,114.6822325,117.6999977,109.1499281
13002996,X045,108.062704,122.8995608,121.2822172,118.8154465,122.4630554,115.1066119,111.4261586
13003001,X045,117.12838,141.0809278,113.6158855,120.286758,111.5296986,123.5487356,107.8709654
13003002,X045,121.6757656,123.8692548,125.7137944,117.1474868,119.9817889,120.4847734,100.6628873
13003035,X045,121.6333061,141.9852421,129.8943241,121.831063,106.962887,112.5425615,104.6326959
13003038,X045,110.5627019,123.1963462,122.3905644,119.1349424,124.7114869,124.7211304,92.10218385
13003040,X045,118.511764,122.6579805,126.3641147,124.2725305,117.8368679,120.0182439,116.5392254
13003051,X045,122.8997798,132.3525053,128.1838087,113.8099368,120.6943479,120.1216307,96.01671183
13003057,X045,118.8486447,132.2016716,135.743363,132.4631356,123.2693427,112.1089287,114.7249193
13003059,X045,109.6762848,120.8718964,117.3032169,123.9954571,116.1054912,104.7145304,110.321948
13003061,X045,119.1178087,132.7547889,118.7283362,126.2725102,121.8043206,113.0856288,112.8822435
13003062,X045,115.4734313,129.6272866,125.7608234,124.5679967,125.464554,113.5983894,110.4933602
13003068,X045,117.0643943,119.4898009,122.5233697,124.4317841,105.8992346,122.4773653,113.245542
13003069,X045,115.9810618,121.5895135,120.6956397,111.4873665,120.0750961,121.5569656,103.5656671
13003076,X045,115.3742581,136.6485319,122.1048962,104.2170716,122.5652853,116.4716575,102.0907412
13003078,X045,118.3872691,138.6890479,130.5879026,117.6425889,123.1667755,123.1929201,100.4929839
13003081,X045,124.5223121,129.6832892,129.3126915,128.8685671,126.4529361,111.4529919,117.7085771
13003091,X045,129.3073477,127.5898595,131.5394552,136.2727997,134.7063333,128.5197697,116.3192262
13003092,X045,119.682019,135.297227,123.1750436,130.1572993,125.30178,111.918614,112.8620889
13003093,X045,127.5991355,143.3908155,141.3717687,136.4056535,124.6260868,123.2976427,122.4773491
